Plot name,Proeltis virscens,Cs sp.2,Ctena sp.4,Eaea sp.,Meslon sp.1,Ptiae sp.1,Mellma sp.4,Mphthalma sp.6,Alenae sp.12,Seriilus ada,Cotra zeaicum,Nrius sp.4,Scretus nr. anis,Dtes sp.1
NewSite115,0.964855240614,1.205724057345,0.000000000000,1.463005516436,0.304645675827,1.922486067499,41.894480076613,4.871826567309,0.000000000000,0.240097393156,0.000000000000,4.545509085154,0.272498345682,0.000000000000
NewSite116,0.442464144052,3.452430158831,0.045606972808,0.829136082296,0.748830972258,7.411241860534,24.547491562984,13.271547375732,0.119720855983,0.250135515422,0.000000000000,2.927625107610,0.299182975821,0.192333074268
NewSite117,0.425286683732,3.434655626285,0.062528798422,0.938874159095,0.902217687171,6.994959350127,24.795968418613,13.104144299180,0.111981516672,0.423120253132,0.000000000000,2.816197705171,0.302514404487,0.193872360442
NewSite118,0.383939197961,3.338730145906,0.095266169253,1.282395271162,1.255630850743,6.081054316538,25.738642230044,12.831193044645,0.095714852884,0.953395351845,0.000000000000,2.576538183222,0.293092883919,0.194742649856
NewSite119,0.338528755963,3.196518179887,0.124183234667,1.720372396182,1.634613790595,5.203016200098,26.936316724094,12.724199359874,0.080277517918,1.640701708840,0.000000000000,2.341617055858,0.272566649706,0.194815478532
NewSite120,0.197544139169,2.363869858540,0.175560613633,4.592487107533,3.008908776934,1.820581306484,36.701009679676,13.485231505225,0.047916373490,4.481805557965,0.158678522917,1.275782952959,0.130986182248,0.130497938355
NewSite121,0.414196264598,1.916778689438,0.049336693555,12.353725005178,2.479931478837,0.000000000000,83.938855161791,16.027142464554,0.233468464925,5.065866491238,0.218149591503,0.069498646512,0.000000000000,0.000000000000
NewSite122,0.120148116598,0.134633555120,0.646377983476,0.009962231527,0.006563666600,4.168043596496,4.119034472106,1.511772722026,0.000000000000,0.226349731328,2.925777397137,0.759267084567,3.143162091307,4.301934628203
NewSite123,0.000000000000,0.047714764678,8.644352390340,0.000000000000,0.024443671821,0.142637536222,0.275035065263,0.033384597777,0.054626469223,0.054626469223,1.324545883105,0.088011067000,0.142653280211,8.299893416882
NewSite124,0.000000000000,0.043828604372,8.957860856337,0.000000000000,0.013654877203,0.137505268004,0.293443792697,0.023177016210,0.057164125897,0.057164125897,1.198753219877,0.080341142107,0.135892194213,8.913925977043
NewSite125,0.000000000000,0.043828604372,8.957860856337,0.000000000000,0.013654877203,0.137505268004,0.293443792697,0.023177016210,0.057164125897,0.057164125897,1.198753219877,0.080341142107,0.135892194213,8.913925977043
NewSite126,0.000000000000,0.043828604372,8.957860856337,0.000000000000,0.013654877203,0.137505268004,0.293443792697,0.023177016210,0.057164125897,0.057164125897,1.198753219877,0.080341142107,0.135892194213,8.913925977043
NewSite127,0.000000000000,0.031516694524,9.471435277739,0.000000000000,0.000738297337,0.127507648835,0.343285918227,0.005064162187,0.061221743324,0.061221743324,1.029537238989,0.066285905511,0.141484925808,10.209021775429
NewSite128,0.000796312113,0.001297045925,8.232623698894,0.000000000000,0.000122509556,0.095314997630,0.510236711034,0.000306273890,0.046524285423,0.046524285423,1.185591020529,0.047320597536,0.349490438101,11.309108888259
NewSite129,0.232970663444,0.000000000000,2.585148164405,0.000000000000,0.035841640530,0.713190753090,0.670325728721,0.089604101325,0.019532292445,0.019532292445,1.944203547842,0.252502955889,1.545745822489,7.451708489237
NewSite130,0.000000000000,0.061456405817,1.209148317002,0.000000000000,0.184369217452,0.754651516126,0.279919186232,0.000000000000,0.000000000000,0.000000000000,3.039259752494,0.061456405817,1.564825897663,6.520725289448
NewSite131,0.028043612036,0.054371720620,1.146008881168,0.000000000000,0.167429563712,0.748633414765,0.278229392749,0.010786004629,0.002157200926,0.002157200926,1.778450383581,0.084572533582,1.469070405321,6.846429617684
NewSite172,0.461236037660,0.000000000000,0.506629132525,0.000000000000,0.070959390409,1.420089863407,0.762973348883,0.177398476023,0.035479695205,0.035479695205,2.076046533616,0.496715732865,2.408766777794,3.665383292562
NewSite173,0.461236037660,0.000000000000,0.506629132525,0.000000000000,0.070959390409,1.420089863407,0.762973348883,0.177398476023,0.035479695205,0.035479695205,2.076046533616,0.496715732865,2.408766777794,3.665383292562
NewSite174,0.461236037660,0.000000000000,0.506629132525,0.000000000000,0.070959390409,1.420089863407,0.762973348883,0.177398476023,0.035479695205,0.035479695205,2.076046533616,0.496715732865,2.408766777794,3.665383292562
NewSite175,0.461236037660,0.000000000000,0.506629132525,0.000000000000,0.070959390409,1.420089863407,0.762973348883,0.177398476023,0.035479695205,0.035479695205,2.076046533616,0.496715732865,2.408766777794,3.665383292562
NewSite176,0.461236037660,0.000000000000,0.506629132525,0.000000000000,0.070959390409,1.420089863407,0.762973348883,0.177398476023,0.035479695205,0.035479695205,2.076046533616,0.496715732865,2.408766777794,3.665383292562
